Country,Region,Q1,Q25,Q26
Cameroon,Africa,3,1,1
Cameroon,Africa,1,1,1
Cameroon,Africa,4,5,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,4,5,1
Cameroon,Africa,2,99,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,5,1
Cameroon,Africa,2,5,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,2,5
Cameroon,Africa,2,1,1
Cameroon,Africa,1,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,3,4,4
Cameroon,Africa,4,3,3
Cameroon,Africa,4,99,3
Cameroon,Africa,98,3,1
Cameroon,Africa,98,1,4
Cameroon,Africa,4,1,3
Cameroon,Africa,98,1,99
Cameroon,Africa,4,NA,NA
Cameroon,Africa,98,1,3
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,4,99,99
Cameroon,Africa,98,99,99
Cameroon,Africa,4,1,1
Cameroon,Africa,3,2,2
Cameroon,Africa,2,1,1
Cameroon,Africa,3,3,1
Cameroon,Africa,2,3,3
Cameroon,Africa,4,1,3
Cameroon,Africa,2,1,3
Cameroon,Africa,2,99,3
Cameroon,Africa,3,1,1
Cameroon,Africa,4,3,3
Cameroon,Africa,3,3,3
Cameroon,Africa,4,2,1
Cameroon,Africa,2,1,1
Cameroon,Africa,1,1,5
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,2
Cameroon,Africa,2,2,2
Cameroon,Africa,4,2,1
Cameroon,Africa,3,4,4
Cameroon,Africa,3,3,1
Cameroon,Africa,1,4,4
Cameroon,Africa,4,99,99
Cameroon,Africa,4,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,3,3
Cameroon,Africa,98,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,2
Cameroon,Africa,98,NA,NA
Cameroon,Africa,3,1,4
Cameroon,Africa,4,1,5
Cameroon,Africa,2,99,3
Cameroon,Africa,1,1,1
Cameroon,Africa,3,1,3
Cameroon,Africa,2,2,2
Cameroon,Africa,3,4,4
Cameroon,Africa,2,NA,NA
Cameroon,Africa,4,1,4
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,2
Cameroon,Africa,2,3,3
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,1,NA,NA
Cameroon,Africa,2,2,2
Cameroon,Africa,4,1,1
Cameroon,Africa,3,1,3
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,4,99
Cameroon,Africa,3,1,1
Cameroon,Africa,3,4,99
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,99
Cameroon,Africa,4,99,99
Cameroon,Africa,4,NA,NA
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,2
Cameroon,Africa,3,2,99
Cameroon,Africa,4,1,1
Cameroon,Africa,3,1,5
Cameroon,Africa,2,1,1
Cameroon,Africa,4,NA,NA
Cameroon,Africa,3,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,98,2,2
Cameroon,Africa,4,NA,NA
Cameroon,Africa,3,1,1
Cameroon,Africa,4,1,2
Cameroon,Africa,4,1,5
Cameroon,Africa,2,1,1
Cameroon,Africa,98,99,99
Cameroon,Africa,3,1,3
Cameroon,Africa,4,1,1
Cameroon,Africa,98,1,99
Cameroon,Africa,4,5,99
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,4,3,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,5
Cameroon,Africa,2,1,99
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,4,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,1,99,1
Cameroon,Africa,2,NA,NA
Cameroon,Africa,3,4,1
Cameroon,Africa,4,4,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,5
Cameroon,Africa,2,5,1
Cameroon,Africa,2,5,1
Cameroon,Africa,3,1,2
Cameroon,Africa,3,99,2
Cameroon,Africa,2,3,2
Cameroon,Africa,1,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,3,2
Cameroon,Africa,2,5,2
Cameroon,Africa,3,99,99
Cameroon,Africa,2,3,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,5,1
Cameroon,Africa,2,5,1
Cameroon,Africa,3,3,4
Cameroon,Africa,2,5,1
Cameroon,Africa,2,4,4
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,4,1,99
Cameroon,Africa,2,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,2,1
Cameroon,Africa,2,1,1
Cameroon,Africa,1,NA,NA
Cameroon,Africa,4,1,1
Cameroon,Africa,4,2,2
Cameroon,Africa,2,99,2
Cameroon,Africa,2,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,1,2,2
Cameroon,Africa,2,1,1
Cameroon,Africa,2,5,1
Cameroon,Africa,1,2,4
Cameroon,Africa,4,2,2
Cameroon,Africa,2,1,1
Cameroon,Africa,3,2,99
Cameroon,Africa,2,2,1
Cameroon,Africa,1,2,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,2
Cameroon,Africa,98,2,2
Cameroon,Africa,3,1,1
Cameroon,Africa,2,3,1
Cameroon,Africa,2,3,3
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,99,1
Cameroon,Africa,3,1,1
Cameroon,Africa,1,3,3
Cameroon,Africa,2,2,2
Cameroon,Africa,2,4,99
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,3,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,NA,NA
Cameroon,Africa,1,99,5
Cameroon,Africa,2,2,1
Cameroon,Africa,2,1,2
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,2,3
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,2,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,5,1
Cameroon,Africa,2,99,1
Cameroon,Africa,2,1,2
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,2,5
Cameroon,Africa,2,NA,NA
Cameroon,Africa,4,1,3
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,4,2,2
Cameroon,Africa,2,1,2
Cameroon,Africa,4,2,1
Cameroon,Africa,1,3,99
Cameroon,Africa,2,1,3
Cameroon,Africa,3,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,2
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,1,1,1
Cameroon,Africa,2,2,5
Cameroon,Africa,2,1,1
Cameroon,Africa,1,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,4,1,2
Cameroon,Africa,4,1,5
Cameroon,Africa,3,3,1
Cameroon,Africa,3,2,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,3,1
Cameroon,Africa,3,2,1
Cameroon,Africa,2,3,1
Cameroon,Africa,4,5,4
Cameroon,Africa,2,1,2
Cameroon,Africa,4,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,99,99
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,2,NA,NA
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,4
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,4
Cameroon,Africa,1,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,5
Cameroon,Africa,3,1,2
Cameroon,Africa,2,3,2
Cameroon,Africa,3,1,99
Cameroon,Africa,2,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,3,NA,NA
Cameroon,Africa,4,1,1
Cameroon,Africa,1,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,3,4,1
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,2,1,1
Cameroon,Africa,98,1,1
Cameroon,Africa,4,1,2
Cameroon,Africa,4,1,1
Cameroon,Africa,98,5,1
Cameroon,Africa,4,NA,NA
Cameroon,Africa,3,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,4,1,5
Cameroon,Africa,4,4,2
Cameroon,Africa,2,2,1
Cameroon,Africa,3,5,5
Cameroon,Africa,3,1,1
Cameroon,Africa,4,1,1
Cameroon,Africa,98,1,4
Cameroon,Africa,4,1,5
Cameroon,Africa,3,99,2
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,2
Cameroon,Africa,4,2,5
Cameroon,Africa,4,2,1
Cameroon,Africa,3,NA,NA
Cameroon,Africa,3,3,2
Cameroon,Africa,3,2,1
Cameroon,Africa,4,5,1
Cameroon,Africa,3,1,1
Cameroon,Africa,3,1,1
Cameroon,Africa,1,1,4
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,1,NA,NA
Sierra Leone,Africa,3,2,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,4,99
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,3
Sierra Leone,Africa,98,2,4
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,3,99,99
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,4
Sierra Leone,Africa,98,2,99
Sierra Leone,Africa,4,1,99
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,2,2,2
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,4
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,3
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,2,2,2
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,1,2
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,3,3
Sierra Leone,Africa,4,1,4
Sierra Leone,Africa,3,NA,NA
Sierra Leone,Africa,1,3,5
Sierra Leone,Africa,3,NA,NA
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,NA,NA
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,4,3,4
Sierra Leone,Africa,2,4,4
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,4,2
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,1,1,99
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,2
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,2,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,5,1
Sierra Leone,Africa,2,5,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,1,4
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,4,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,2,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,2,5
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,4,2
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,2,1
Sierra Leone,Africa,4,2,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,5
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,2,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,3,4
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,4
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,3
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,4,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,5
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,2,1,99
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,98,2,1
Sierra Leone,Africa,3,1,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,2,1
Sierra Leone,Africa,3,2,1
Sierra Leone,Africa,1,3,2
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,2,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,5
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,5
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,5
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,5
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,2,4
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,99,99
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,3,5,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,2,2
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,3
Sierra Leone,Africa,2,2,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,2,1
Sierra Leone,Africa,2,1,3
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,2,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,5,5
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,2,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,1,2,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,99,2
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,2,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,1,1
Sierra Leone,Africa,3,3,1
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,4,1,5
Sierra Leone,Africa,3,NA,NA
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,4,99,3
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,2,NA,NA
Sierra Leone,Africa,4,1,99
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,98,2,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,3,4,4
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,98,4,2
Sierra Leone,Africa,4,1,4
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,98,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,1,NA,NA
Sierra Leone,Africa,1,NA,NA
Sierra Leone,Africa,1,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,1,1,1
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,4,1,5
Sierra Leone,Africa,4,5,4
Sierra Leone,Africa,3,1,2
Sierra Leone,Africa,4,4,99
Sierra Leone,Africa,1,1,2
Sierra Leone,Africa,4,99,4
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,2
Sierra Leone,Africa,4,5,5
Sierra Leone,Africa,98,1,2
Sierra Leone,Africa,4,1,2
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,1,1,5
Sierra Leone,Africa,4,1,1
Sierra Leone,Africa,4,1,5
Sierra Leone,Africa,1,1,5
Sierra Leone,Africa,4,NA,NA
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
Sierra Leone,Africa,98,1,1
